Name,Address Line 1,Address Line 2,City,State,Postcode,Country,Phone,Email,URL,Visible,Filters,Hours ID,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Timezone,Marker ID,Type,Slug,Image,Facebook,X / Twitter,Instagram,Yelp,Full Address,Lat,Lng,StoreRocket ID,Field: Details,Field: Google maps link,Field: Item ID,Button: View restaurant
The Breakfast Club Angel,The Breakfast Club Angel,31 Camden Passage,London,England,N1 8EA,GB,0 20 7226 5454,,https://thebreakfastclubcafes.com/angel/,1,"High chair, Baby change in unisex room, Kids' menu, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Fun / Quirky, Cosy, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,07:30-15:00,07:30-14:45,07:30-15:00,07:30-15:00,07:30-15:00,07:30-17:00,07:30-16:00,Europe/London,,FALSE,the-breakfast-club-angel-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f90395a35713007eda0af_BC%2520angel.png,,,,,"31 Camden Psge, London N1 8EA, UK",51.5350988,-0.1037340,68MYwda589,Classic American breakfast favourites with a cool vibe and friendly staff. 11 locations around London. 📸 The Breakfast Club,https://maps.app.goo.gl/1ZghfdKgDdcTKQG46,66e40d9c4bbe52ae3ba5792e,https://thenugget.app/template/location/the-breakfast-club-angel-london-england
The Breakfast Club St Pancras,The Breakfast Club St Pancras,Euston Road,London,England,N1C 4AL,GB,,,https://thebreakfastclubcafes.com/london-st-pancras-international/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Small sharing plates, Vegetarian, Vegan, Dairy Free, Fun / Quirky, Relaxed, Buzzy, Good for groups, Takeaway, Teen favourite, Friendly staff, Healthy, Quick service, A/C",,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,Europe/London,,FALSE,the-breakfast-club-st-pancras-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903afd4d5b193e66aebe_breakfast%2520club%2520st%2520pancras.jpeg,,,,,"St Pancras Station, Euston Rd., London N1C 4AL, UK",51.5311162,-0.1258659,k8Pg9MDzJb,Classic American breakfast favourites with a cool vibe and friendly staff. 11 locations around London. 📸 The Breakfast Club,https://maps.app.goo.gl/R9HNz3smmPrPG6n5A,66e40d9d4bbe52ae3ba5795d,https://thenugget.app/template/location/the-breakfast-club-st-pancras-london-england
Dreami Play Café,Dreami Play Café,422 Hackney Road,London,England,E2 7SY,GB,0 7951 438369,,https://www.dreami.uk/,1,"High chair, Baby change in women's room, Kids' menu, Wheelchair access, Playground nearby, Vegetarian, Fun / Quirky, Relaxed, Buzzy, Good for groups, Friendly staff, Kids potty / Toilet, Kids' colouring, Games available, Kids' play space, Quick service, A/C, Pram storage",,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,closed,closed,Europe/London,,FALSE,dreami-play-cafe-london-england,https://assets.storerocket.io/uploads/users/WPJmQ5OJlv/images/WhatsApp%20Image%202025-07-11%20at%2012.01.56.jpeg,,,,,"Oakwood House, 422 Hackney Rd, London E2 7SY, UK",51.5315429,-0.0617968,LJyGBKADpl,"*Closed 24 July - 21 August for summer holiday; Bilingual (English / French) play cafe for kids (6 and under) and their adults. Plenty of snacks, cakes, sandwiches available, with delicious coffee and teas. Classes, private parties, and Wifi also available. Bookings recommended for 90 minute play session. Check availability for weekend openings and private parties. Combine with Haggerston Playground, Hackney City Farm, or Young V&A Museum. 📸 Dreami Play Café",https://maps.app.goo.gl/41N3AvASFwjqe5tNA,66e40d9df50a796606ea792c,https://thenugget.app/template/location/dreami-play-cafe-london-england
The Breakfast Club Canary Wharf,The Breakfast Club Canary Wharf,1 Crossrail Place,London,England,E14 5AR,GB,0 20 7871 9986,,https://thebreakfastclubcafes.com/canary-wharf/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,08:00-16:00,08:00-22:00,08:00-23:00,08:00-23:00,08:00-22:00,08:00-20:00,08:00-16:00,Europe/London,,FALSE,the-breakfast-club-canary-wharf-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903b678d4dbffc9026c5_breakfast%2520club%2520Canary-Wharf-web-tile-.jpeg,,,,,"1 Crossrail Pl, London E14 5AR, UK",51.5060501,-0.0181548,dJEeD6GaJW,"Classic American breakfast favourites with a cool vibe and friendly staff. 11 locations around London. No cash accepted, Accepts reservations. The Breakfast Pub located behind this location for a pub vibe and late night breakfast favorites from 4 pm. 📸 The Breakfast Club.",https://maps.app.goo.gl/4o7MQ2TykcG2U5jG8,66e40d9e2ff4e0a273144216,https://thenugget.app/template/location/the-breakfast-club-canary-wharf-london-england
The Breakfast Club Hackney Wick,The Breakfast Club Hackney Wick,29 East Bay Lane,London,England,E15 2GW,GB,0 20 3866 4111,,http://www.thebreakfastclubcafes.com/locations/hackney-wick/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-17:00,08:00-17:00,Europe/London,,FALSE,the-breakfast-club-hackney-wick-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903c7850561adc444bd5_breakfast%2520club%2520hackney%2520wick.jpeg,,,,,"Canalside, Queen Elizabeth Olympic Park, Here East, 29 E Bay Ln, London E15 2GW, UK",51.5473080,-0.0246480,wpZAjkRG8A,Classic American breakfast favorites with a cool vibe and friendly staff. 11 locations around London. 📸 The Breakfast Club,https://maps.app.goo.gl/icwsshQnagMWkimY6,66e40d9f28056abeaed9e5fb,https://thenugget.app/template/location/the-breakfast-club-hackney-wick-london-england
Mildreds Covent Garden,Mildreds Covent Garden,79 Saint Martin's Lane,London,England,WC2N 4AA,GB,0 20 8066 8393,,https://www.mildreds.com/covent-garden/#w24-kids-copy,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,Europe/London,,FALSE,mildreds-covent-garden-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903e9a73919fc234b1ee_MIldreds%2520covent%2520garden.jpeg,,,,,"79 St Martin's Ln, London WC2N 4AA, UK",51.5115151,-0.1273657,ZJW2earz40,A favorite for plant-based cuisine and friendly staff. Kids menu from £7 with 6 locations around London.  📸  Mildreds,https://maps.app.goo.gl/hU5iy6MdeDCiD6ec9,66e40da003da756453651f6e,https://thenugget.app/template/location/mildreds-covent-garden-london-england
Mildreds Kings Cross,Mildreds Kings Cross,200 Pentonville Road,London,England,N1 9JP,GB,0 20 7278 9422,,https://www.mildreds.com/kings-cross/#w24-kids-copy,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,Europe/London,,FALSE,mildreds-kings-cross-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903f129d1067ab538790_mIldreds%2520king%2520cross.jpeg,,,,,"200 Pentonville Rd, London N1 9JP, UK",51.5313462,-0.1172587,x86N9yYZ8y,A favorite for plant-based cuisine and friendly staff. Kids menu from £7 with 6 locations around London.  📸,https://maps.app.goo.gl/so3XvJYEUf9iTEQH9,66e40da1e20a81a718735081,https://thenugget.app/template/location/mildreds-kings-cross-london-england
Mildreds Victoria,Mildreds Victoria,128 Wilton Road,London,England,SW1V 1JZ,GB,0 20 8050 0164,,https://www.mildreds.com/victoria/#w24-kids-copy,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-22:00,08:00-22:00,Europe/London,,FALSE,mildreds-victoria-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f903f9736d1a1705edded_Mildred%2520dalston.jpeg,,,,,"128 Wilton Rd, Pimlico, London SW1V 1JZ, UK",51.4941062,-0.1422938,0pjV9nj2p6,A favorite for plant-based cuisine and friendly staff.  Kids menu from £7 with 6 locations around London.  📸 Mildreds,https://maps.app.goo.gl/7KP8ZT5SMNXsMb7w9,66e40da285ab9831825ac5ad,https://thenugget.app/template/location/mildreds-victoria-london-england
Cavita,Cavita,56-60 Wigmore Street,London,England,W1U 2RZ,GB,0 20 3928 1000,,http://www.cavitarestaurant.com/,0,"High chair, Baby change in unisex room, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Posh, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, A/C",,closed,"11:30-16:00,18:00-23:15","11:30-16:00,09:00-17:00","11:30-16:00,18:00-23:15","11:30-16:00,18:00-23:15","11:30-16:00,18:00-23:15","11:30-15:30,18:00-22:00",Europe/London,,FALSE,cavita-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f904038a55d293746de73_cavita.png,,,,,"56-60 Wigmore St, London W1U 2RZ, UK",51.5163825,-0.1495688,Q8dAKPlLpr,"Delicious Mexican cuisine serving lunch, dinner and weekend brunch. Cash not accepted. Reservations recommended. 📸 Cavita",https://maps.app.goo.gl/MW25f2gBtFoUnVp18,66e40da34ba74f31a8ff486e,https://thenugget.app/template/locationcavita-london-england
Comptoir Libanais Shepherd's Bush,Comptoir Libanais Shepherd's Bush,Ariel Way,London,England,W12 7GE,GB,0 20 8811 2222,,http://www.comptoirlibanais.com/locations/shepherds-bush/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Small sharing plates, Vegetarian, Vegan, Halal, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-19:00,Europe/London,,FALSE,comptoir-libanais-shepherd-s-bush-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f9041a29a8096c4710363_CL_Westfield_1.jpeg,,,,,"Ariel Way, London W12 7GE, UK",51.5077274,-0.2216804,y8GLd3MYpr,Located inside the Westfield shopping center. Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London.  📸 Comptoir Libanais,https://maps.app.goo.gl/D982Askb1zS8FshW8,66e40da403da7564536523b0,https://thenugget.app/template/location/comptoir-libanais-shepherd-s-bush-london-england
Comptoir Libanais Chelsea,Comptoir Libanais Chelsea,53-54 DUKE OF YORK SQUARE,London,England,SW3 4LY,GB,0 20 7657 1961,,https://www.comptoirlibanais.com/locations/chelsea/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-20:00,Europe/London,,FALSE,comptoir-libanais-chelsea-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f90414323870c82eb065e_CL_Chelsea2.jpeg,,,,,"53-54 DUKE OF YORK SQUARE, London SW3 4LY, UK",51.4917768,-0.1580763,rJqjqGEk8q,Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/rPaDy1ZfnXSRthdp9,66e40da503da75645365242a,https://thenugget.app/template/location/comptoir-libanais-chelsea-london-england
Comptoir Libanais London Bridge,Comptoir Libanais London Bridge,82 Tooley Street,London,England,SE1 2TF,GB,0 20 3432 0201,,https://www.comptoirlibanais.com/locations/london-bridge/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Small sharing plates, Vegetarian, Vegan, Halal, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,09:00-22:30,09:00-21:30,09:30-21:30,Europe/London,,FALSE,comptoir-libanais-london-england-2,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66faa1daa1dd411992077c00_CL_LondonBridge_3-1.jpeg,,,,,"82 Tooley St, London SE1 2TF, UK",51.5044959,-0.0837238,68MYED9P89,Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/QfACX2KinVJR1KsC8,66e40da6d3ef4aba0fe7513b,https://thenugget.app/template/location/comptoir-libanais-london-england-2
Comptoir Libanais Liverpool Street,Comptoir Libanais Liverpool Street,Broadgate,London,England,EC2M 2QS,GB,0 20 7657 1973,,https://www.comptoirlibanais.com/locations/liverpool-street/,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00,11:00-22:00,11:00-21:00,Europe/London,,FALSE,comptoir-libanais-liverpool-street-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f9042f5a20e5674988855_comptoir%2520liverpool%2520st.png,,,,,"Broadgate, London EC2M 2QS, UK",51.5189118,-0.0837458,k8PgRKaGJb,Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/vUuAnpV5zwuqHJFMA,66e40da73e97f18c2576e63b,https://thenugget.app/template/location/comptoir-libanais-liverpool-street-london-england
Comptoir Libanais Southbank,Comptoir Libanais Southbank,Belvedere Road,London,England,SE1 8XX,GB,0 20 3355 5558,,https://www.comptoirlibanais.com/locations/southbank/,1,"Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,09:00-22:00,09:00-22:00,09:00-22:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-21:00,Europe/London,,FALSE,comptoir-libanais-southbank-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f90432caa58ab19550b47_COMPTOIR%2520southbank.jpeg,,,,,"Festival Terrace, Southbank Centre, Belvedere Rd, London SE1 8XX, UK",51.5053874,-0.1171054,MJbqBV134X,Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/9Wxbqgg1RqoPmryL9,66e40da811bc8a95102aa68c,https://thenugget.app/template/location/comptoir-libanais-southbank-london-england
Comptoir Libanais Ealing,Comptoir Libanais Ealing,8 High Street,London,England,W5 5DB,GB,0 20 3432 0209,,https://www.comptoirlibanais.com/locations/ealing/,1,"High chair, Baby change in unisex room, Kids' menu, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,10:00-22:00,10:00-20:00,Europe/London,,FALSE,comptoir-libanais-ealing-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f904472ad253f9093c3a2_CL_Ealing3.jpeg,,,,,"5, Ealing Broadway Shopping Centre, 8 High St, London W5 5DB, UK",51.5122902,-0.3045119,dJEeD6GdJW,Lebanese chain with plenty of options for everyone. Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/9rTAL9dy14fsNwkT6,66e40da9a961b9e02eb23c83,https://thenugget.app/template/location/comptoir-libanais-ealing-london-england
Comptoir Libanais,Comptoir Libanais,77a Gloucester Road,London,England,SW7 4SS,GB,0 20 3355 0856,,https://www.comptoirlibanais.com/restaurants/gloucester-road,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Halal, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-23:00,10:00-23:00,10:00-21:00,Europe/London,,FALSE,comptoir-libanais-london-england-3,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40daaacdc857f2edc72bd_CL_Gloucester_1-1.webp,,,,,"77a Gloucester Rd, South Kensington, London SW7 4SS, UK",51.4946967,-0.1824887,wpZAjkRm8A,Lebanese chain with plenty of options for everyone. Lebanese chain with plenty of options for everyone. Dogs welcome outside. 11 locations around London. 📸 Comptoir Libanais,https://maps.app.goo.gl/CWWzwjTSAbSqwUzM7,66e40daaacdc857f2edc72c1,https://thenugget.app/template/location/comptoir-libanais-london-england-3
Mildreds Camden,Mildreds Camden,9 Jamestown Road,London,England,NW1 7BW,GB,0 20 7482 4200,,https://www.mildreds.com/camden/#w24-kids-copy,1,"High chair, Baby change in unisex room, Kids' menu, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Cosy, Relaxed, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-22:00,Europe/London,,FALSE,mildreds-camden-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f904516d5c3aeaca62efc_Mildreds%2520Camden.jpeg,,,,,"9 Jamestown Rd, London NW1 7BW, UK",51.5403600,-0.1449998,N49xmPAnpG,A favorite for plant-based cusinse and friendly staff. Kids menu from £7 with 6 locations around London.  📸 Mildreds,https://maps.app.goo.gl/6hkYFyJejPrBHm1eA,66e40daba961b9e02eb23d15,https://thenugget.app/template/location/mildreds-camden-london-england
Rudy's Pizza Napoletana - Tottenham Court Road,Rudy's Pizza Napoletana - Tottenham Court Road,53-54 Tottenham Court Road,London,England,W1T 2EQ,GB,0 20 8165 9960,,https://www.rudyspizza.co.uk/location/tottenham-court-road/,1,"High chair, Baby change in unisex room, Wheelchair access, Outdoor seating, Small sharing plates, Vegetarian, Vegan, Gluten free, Cosy, Relaxed, Buzzy, Good for groups, Takeaway, Dog friendly, Friendly staff, Healthy, Quick service, A/C",,11:45-21:30,11:45-21:30,11:45-21:30,11:45-22:00,11:45-22:00,11:45-22:00,11:45-21:00,Europe/London,,FALSE,rudy-s-pizza-napoletana-tottenham-court-road-london-england,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f90465ddbb5a45cfa16b9_rudy%2527s%2520TCR_gallery_Portrait.jpeg,,,,,"53-54 Tottenham Ct Rd, London W1T 2EQ, UK",51.5194924,-0.1334601,DJkwnxY0JO,Buzzy pizza place perfect for the whole family. Try to save room for dessert. 7 locations around London.  Also offers a bake at home option with 4 pizza minimum purchase. 📸 Rudy's,https://maps.app.goo.gl/4dsozSseRXn3KDZQ6,66e40dac6193c7cf31e20ab7,https://thenugget.app/template/location/rudy-s-pizza-napoletana-tottenham-court-road-london-england
